       0.000 	      100 	        1
    1000.000 	      100 	        1
    2000.000 	      100 	        1
    3000.000 	      100 	        1
    4000.000 	      100 	        1
    5000.000 	      100 	        1
    6000.000 	      100 	        1
    7000.000 	      100 	        1
    8000.000 	      100 	        1
    9000.000 	      100 	        1
   10000.000 	      100 	        1
   11000.000 	      100 	        1
   12000.000 	      100 	        1
   13000.000 	      100 	        1
   14000.000 	      100 	        1
   15000.000 	      100 	        1
   16000.000 	      100 	        1
   17000.000 	      100 	        1
   18000.000 	      100 	        1
   19000.000 	      100 	        1
   20000.000 	      100 	        1
   21000.000 	      100 	        1
   22000.000 	      100 	        1
   23000.000 	      100 	        1
   24000.000 	      100 	        1
   25000.000 	      100 	        1
   26000.000 	      100 	        1
   27000.000 	      100 	        1
   28000.000 	      100 	        1
   29000.000 	      100 	        1
   30000.000 	      100 	        1
   31000.000 	      100 	        1
   32000.000 	      100 	        1
   33000.000 	      100 	        1
   34000.000 	      100 	        1
   35000.000 	      100 	        1
   36000.000 	      100 	        1
   37000.000 	      100 	        1
   38000.000 	      100 	        1
   39000.000 	      100 	        1
   40000.000 	      100 	        1
   41000.000 	      100 	        1
   42000.000 	      100 	        1
   43000.000 	      100 	        1
   44000.000 	      100 	        1
   45000.000 	      100 	        1
   46000.000 	      100 	        1
   47000.000 	      100 	        1
   48000.000 	      100 	        1
   49000.000 	       99 	        2
   50000.000 	       99 	        2
   51000.000 	       99 	        2
   52000.000 	      100 	        1
   53000.000 	       99 	        2
   54000.000 	       99 	        2
   55000.000 	      100 	        1
   56000.000 	      100 	        1
   57000.000 	      100 	        1
   58000.000 	      100 	        1
   59000.000 	      100 	        1
   60000.000 	      100 	        1
   61000.000 	      100 	        1
   62000.000 	      100 	        1
   63000.000 	      100 	        1
   64000.000 	      100 	        1
   65000.000 	      100 	        1
   66000.000 	       99 	        2
   67000.000 	       99 	        2
   68000.000 	      100 	        1
   69000.000 	      100 	        1
   70000.000 	      100 	        1
   71000.000 	       99 	        2
   72000.000 	       99 	        2
   73000.000 	       99 	        2
   74000.000 	       99 	        2
   75000.000 	       99 	        2
   76000.000 	       99 	        2
   77000.000 	       99 	        2
   78000.000 	       99 	        2
   79000.000 	       99 	        2
   80000.000 	       99 	        2
   81000.000 	       99 	        2
   82000.000 	       99 	        2
   83000.000 	       99 	        2
   84000.000 	       99 	        2
   85000.000 	       99 	        2
   86000.000 	       99 	        2
   87000.000 	       99 	        2
   88000.000 	       99 	        2
   89000.000 	       99 	        2
   90000.000 	       99 	        2
   91000.000 	       99 	        2
   92000.000 	       99 	        2
   93000.000 	       99 	        2
   94000.000 	       99 	        2
   95000.000 	       99 	        2
   96000.000 	       99 	        2
   97000.000 	       99 	        2
   98000.000 	       99 	        2
   99000.000 	       99 	        2
  100000.000 	       99 	        2
  101000.000 	       99 	        2
  102000.000 	       99 	        2
  103000.000 	       99 	        2
  104000.000 	       99 	        2
  105000.000 	       99 	        2
  106000.000 	       99 	        2
  107000.000 	       99 	        2
  108000.000 	       99 	        2
  109000.000 	       99 	        2
  110000.000 	       99 	        2
  111000.000 	       98 	        2
  112000.000 	       99 	        2
  113000.000 	       99 	        2
  114000.000 	       99 	        2
  115000.000 	       99 	        2
  116000.000 	       99 	        2
  117000.000 	       99 	        2
  118000.000 	       99 	        2
  119000.000 	       99 	        2
  120000.000 	       99 	        2
  121000.000 	       99 	        2
  122000.000 	       99 	        2
  123000.000 	       99 	        2
  124000.000 	       99 	        2
  125000.000 	       99 	        2
  126000.000 	       99 	        2
  127000.000 	       99 	        2
  128000.000 	       99 	        2
  129000.000 	       99 	        2
  130000.000 	       99 	        2
  131000.000 	       99 	        2
  132000.000 	       99 	        2
  133000.000 	       99 	        2
  134000.000 	       99 	        2
  135000.000 	       99 	        2
  136000.000 	       99 	        2
  137000.000 	       98 	        2
  138000.000 	       98 	        2
  139000.000 	       98 	        2
  140000.000 	       98 	        2
  141000.000 	       98 	        2
  142000.000 	       98 	        2
  143000.000 	       98 	        2
  144000.000 	       98 	        2
  145000.000 	       98 	        2
  146000.000 	       99 	        2
  147000.000 	       98 	        2
  148000.000 	       98 	        2
  149000.000 	       98 	        2
  150000.000 	       98 	        2
  151000.000 	       98 	        2
  152000.000 	       98 	        2
  153000.000 	       98 	        2
  154000.000 	       97 	        2
  155000.000 	       97 	        2
  156000.000 	       97 	        2
  157000.000 	       98 	        2
  158000.000 	       97 	        2
  159000.000 	       97 	        2
  160000.000 	       98 	        2
  161000.000 	       98 	        2
  162000.000 	       98 	        2
  163000.000 	       99 	        2
  164000.000 	       99 	        2
  165000.000 	       98 	        2
  166000.000 	       99 	        2
  167000.000 	       98 	        2
  168000.000 	       98 	        2
  169000.000 	       98 	        2
  170000.000 	       98 	        2
  171000.000 	       98 	        2
  172000.000 	       97 	        2
  173000.000 	       98 	        2
  174000.000 	       97 	        2
  175000.000 	       96 	        2
  176000.000 	       96 	        2
  177000.000 	       97 	        2
  178000.000 	       97 	        2
  179000.000 	       96 	        2
  180000.000 	       96 	        2
  181000.000 	       96 	        2
  182000.000 	       96 	        2
  183000.000 	       97 	        2
  184000.000 	       97 	        2
  185000.000 	       97 	        2
  186000.000 	       96 	        2
  187000.000 	       96 	        2
  188000.000 	       96 	        2
  189000.000 	       97 	        2
  190000.000 	       96 	        2
  191000.000 	       96 	        2
  192000.000 	       96 	        2
  193000.000 	       96 	        2
  194000.000 	       96 	        2
  195000.000 	       95 	        2
  196000.000 	       95 	        2
  197000.000 	       95 	        2
  198000.000 	       95 	        2
  199000.000 	       95 	        2
  200000.000 	       95 	        2
  201000.000 	       95 	        2
  202000.000 	       95 	        2
  203000.000 	       95 	        2
  204000.000 	       95 	        2
  205000.000 	       95 	        2
  206000.000 	       95 	        2
  207000.000 	       95 	        2
  208000.000 	       95 	        2
  209000.000 	       95 	        2
  210000.000 	       95 	        2
  211000.000 	       94 	        2
  212000.000 	       95 	        2
  213000.000 	       95 	        2
  214000.000 	       95 	        2
  215000.000 	       95 	        2
  216000.000 	       94 	        2
  217000.000 	       95 	        2
  218000.000 	       94 	        2
  219000.000 	       94 	        2
  220000.000 	       94 	        2
  221000.000 	       94 	        2
  222000.000 	       94 	        2
  223000.000 	       94 	        2
  224000.000 	       94 	        2
  225000.000 	       94 	        2
  226000.000 	       94 	        2
  227000.000 	       94 	        2
  228000.000 	       94 	        2
  229000.000 	       94 	        2
  230000.000 	       94 	        2
  231000.000 	       94 	        2
  232000.000 	       94 	        2
  233000.000 	       94 	        2
  234000.000 	       94 	        2
  235000.000 	       94 	        2
  236000.000 	       94 	        2
  237000.000 	       94 	        2
  238000.000 	       94 	        2
  239000.000 	       94 	        2
  240000.000 	       94 	        2
  241000.000 	       94 	        2
  242000.000 	       94 	        2
  243000.000 	       94 	        2
  244000.000 	       94 	        2
  245000.000 	       94 	        2
  246000.000 	       94 	        2
  247000.000 	       94 	        2
  248000.000 	       94 	        2
  249000.000 	       94 	        2
  250000.000 	       94 	        2
  251000.000 	       94 	        2
  252000.000 	       94 	        2
  253000.000 	       94 	        2
  254000.000 	       94 	        2
  255000.000 	       94 	        2
  256000.000 	       94 	        2
  257000.000 	       94 	        2
  258000.000 	       94 	        2
  259000.000 	       94 	        2
  260000.000 	       94 	        2
  261000.000 	       94 	        2
  262000.000 	       94 	        2
  263000.000 	       94 	        2
  264000.000 	       94 	        2
  265000.000 	       94 	        2
  266000.000 	       94 	        2
  267000.000 	       94 	        2
  268000.000 	       94 	        2
  269000.000 	       94 	        2
  270000.000 	       93 	        2
  271000.000 	       93 	        2
  272000.000 	       93 	        2
  273000.000 	       93 	        2
  274000.000 	       93 	        2
  275000.000 	       93 	        2
  276000.000 	       93 	        2
  277000.000 	       93 	        2
  278000.000 	       93 	        2
  279000.000 	       93 	        2
  280000.000 	       93 	        2
  281000.000 	       94 	        2
  282000.000 	       95 	        2
